"ISONum","SH_LGR_ACSRHES1","SH_LGR_ACSRHES1_Year","SH_LGR_ACSRHES2","SH_LGR_ACSRHES2_Year","SH_LGR_ACSRHES3","SH_LGR_ACSRHES3_Year","SH_LGR_ACSRHES4","SH_LGR_ACSRHES4_Year","CollectData","ProviderDisc","HIVKnow_w_1524","HIVKnow_w_Year","HIVKnow_m_1524","HIVKnow_m_Year","knows_ltm_stm_w","knows_ltm_stm_w_Year","knows_ltm_stm_m","knows_ltm_stm_m_Year","fert_know_w","fert_know_w_Year","fert_know_m","fert_know_m_Year","DS_1524","DS_Year","HIV","HIV_Year","ASFR15","ASFR15_Year","SH_STA_MORT","SH_STA_MORT_Year","UpperSec_Both","UpperSec_Female","UpperSec_Male","UpperSec_Year","Res_Civil","Res_Civil_Year","SP_DYN_MRBF18","SP_DYN_MRBF18_Year","violence_w_1524","Violence_Year","Educ_GDP","Educ_GDP_Year","SE.SEC.ENRR","SE.SEC.ENRR_Year","gwp1_n_5","gwp1_n_5_Year","gwp2_n_5","gwp2_n_5_Year","SL_CPA_YEMP","SL_CPA_YEMP_Label","SL_CPA_YEMP_Year","account_t_d_5","account_t_d_5_Year","account_t_d_6","account_t_d_6_Year","SL_TLF_NEET_Both","SL_TLF_NEET_Year","BetterOff","BetterOff_Year","WorkPov","WorkPov_Year","YouthPolicy","YouthPolicy_Num","YouthPolicy_Year","Vote_National","Vote_National_Year","active_member","active_member_Year","Parliament30","Parliament30_Year","INFORM","INFORM_Year","pol_part","pol_part_Year","humanrights","humanrights_Year","Displacement","Displacement_Year","InterViolence","InterViolence_Year","SelfHarm","SelfHarm_Year"
764,,,,,,,,,,,,,,,0.985081436071461,1987,,,0.108674601456558,1987,,,,,0.29,2019,44.908012636,"2015-2020",37,2017,"57.43927","63.41302","51.30423","2016",0.568,2019,"20.2",2019,,,2.96898007392883,2019,113.794387817383,2020,98.33795,2017,87.4973,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,80.19686,2017,83.82375,2017,"14.9",2019,0.553398058252427,2018,0.01,2019,"Yes",1,2021,0.70873786407767,2018,0.310679611650485,2018,2.4,2020,4.1,2021,0.213592233009709,2018,0.640776699029126,2018,0.00000236348975565061,"2020",5.94069871319039,2019,6.0667038401101,2019
626,,,,,,,,,"33.333333333333329","87.037037037037038",7.7,2016,14.6,2016,0.404682579932029,2016,0.291151334108007,2016,0.0547246758767349,2016,0.0453434586363717,2016,35.1,2016,0.12,2019,33.784984,"2015-2020",142,2017,"51.89265","54.43158","49.24654","2016",,,"14.9",2016,26.5,2016,6.83091020584106,2018,86.535270690918,2019,,,,,"2","The country has developed and adopted a national strategy for youth employment",2020,,,,,"21.0",2016,,,20.06,2019,"Yes",1,2021,,,,,,,4.1,2021,,,,,0,"2020",3.31141147862934,2019,4.80715411509647,2019
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,3.53896988720149,2019,9.88560216276427,2019
776,,,,,,,,,,,,,,,,,,,,,,,,,,,14.661971688,"2015-2020",52,2017,,,,,,,"10.1",2019,,,7.95963001251221,2019,88.1412582397461,2020,,,,,,,,,,,,"30.3",2018,,,,,"Yes",1,2021,,,,,,,3.8,2021,,,,,0,"2020",1.22510131547344,2019,5.18668177103729,2019
788,,,,,"0",2019,"19",2019,,,,,,,0.970345963756178,1988,,,0.212520593080725,1988,,,,,0.04,2019,7.84102,"2015-2020",43,2017,"44.18924","51.0061","37.99453","2012",0.528,2019,"1.5",2018,,,7.32434988021851,2016,92.8657989501953,2016,83.76174,2017,69.34967,2017,"3","The country has operationalized a national strategy for youth employment",2020,33.93388,2017,40.47394,2017,"25.2",2010,0.541666666666667,2019,0.05,2019,"No",0,2021,0.36551724137931,2019,0.0758620689655172,2019,6.91,2020,3.3,2021,0.144827586206897,2019,0.493055555555556,2019,0.0000589496414931013,"2020",0.662411243111019,2019,2.50667309976887,2019
795,,,,,,,,,"55.555555555555557","28.571428571428573",3.4,2000,,,,,,,,,,,74.8,2000,,,24.4179888,"2015-2020",7,2017,"95.62762","96.85934","94.12793","2016",,,"6.1",2019,,,3.12065005302429,2019,93.2738037109375,2020,75.75635,2017,45.18153,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,29.61868,2017,63.25124,2017,,,,,0.32,2019,"Yes",1,2021,,,,,1.6,2020,2.4,2021,,,,,0.0000605274971375538,"2020",3.22038196501485,2019,9.06549170819216,2019
796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48839998245239,2019,76.5366821289063,2018,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.9",2007,,,,,62.5890693664551,2020,,,,,,,,,,,,"29.0",2016,,,,,"Draft",0.5,2021,,,,,,,3.5,2021,,,,,,,6.39323980078296,2019,15.9405572858264,2019
800,,,,,,,,,"63.247863247863251","43.518518518518519",45.7,2016,44.8,2016,0.906215919003564,2016,0.868620106057766,2016,0.180429865363095,2016,0.0915213795850837,2016,50.2,2016,2.4,2019,118.8359976,"2015-2020",375,2017,"17.63543","15.7937","19.97485","2016",0.266,2019,"34.0",2016,49.3,2016,3.01393008232117,2020,,,64.87262,2017,36.16581,2017,,,,61.72008,2017,56.03625,2017,"29.8",2017,,,35.75,2019,"Yes",1,2021,,,,,,,6.3,2021,,,,,0.0000571664468740427,"2020",6.50140574099706,2019,3.25688871761573,2019
784,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5460012,"2015-2020",3,2017,,,,,,,,,,,3.10269999504089,2019,103.371101379395,2020,100,2017,94.07023,2017,,,,84.60317,2017,91.9621,2017,,,,,0,2019,"No",0,2021,,,,,2.5,2020,1.7,2021,,,,,0.0000104128052513859,"2020",0.606357910918246,2019,2.46122201537099,2019
834,,,"100",2019,"100",2019,"100",2019,"75.555555555555557","42.222222222222221",40.1,2012,46.7,2012,0.901807841673962,2015,0.758068802071048,2015,0.187890602750749,2015,0.0840240656306954,2015,50.4,2015,2.3,2019,118.385048904,"2015-2020",524,2017,"8.23667","6.82732","9.90706","2015",0.352,2019,"30.5",2016,34.5,2015,3.10434007644653,2020,31.4191398620605,2020,63.24764,2017,25.42404,2017,"1","The country is in the process of developing a national strategy for youth employment",2020,47.76341,2017,51.68281,2017,"14.9",2014,,,48.34,2019,"Yes",1,2021,,,,,,,5.3,2021,,,,,0.0000050716380671492,"2020",6.17437238948794,2019,3.17133656245239,2019
840,,,,,,,,,,,,,,,,,,,,,,,,,,,19.860009888,"2015-2020",19,2017,"94.27458","95.22626","93.3633","2017",0.229,2019,,,,,,,100.063430786133,2019,96.50071,2017,93.13082,2017,,,,88.41601,2017,94.29476,2017,"13.1",2019,0.462553418021211,2017,,,"Draft",0.5,2021,0.621475129311294,2017,0.299318890857835,2017,0.46,2020,3.4,2021,0.486565333453842,2017,0.479825912147662,2017,0.00000790732364907801,"2020",7.24338846675412,2019,8.49500734809247,2019
850,,,,,,,,,,,,,,,,,,,,,,,,,,,28.886982412,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,20.405712147907,2019,2.07867025095071,2019
860,,,"67",2019,,,,,"51.851851851851855","57.777777777777779",,,,,0.617213266649858,1996,,,0.0504865352918312,1996,,,59.2,1996,0.12,2019,23.7899916,"2015-2020",29,2017,"73.5565","71.62861","75.50464","2006",0.235,2019,"7.2",2006,,,5.11241006851196,2020,97.4187393188477,2019,74.69966,2017,38.88683,2017,"3","The country has operationalized a national strategy for youth employment",2020,28.20344,2017,42.9096,2017,,,,,8.08,2019,"Yes",1,2021,0.646586345381526,2011,0.0115384615384615,2011,,,3.1,2021,,,,,0.0000164180214115781,"2020",1.61186852451946,2019,12.4078932684475,2019
548,,,,,,,,,,,,,,,,,,,,,,,,,,,49.437012,"2015-2020",72,2017,"7.11235","4.68156","10.33452","2007",,,"21.4",2013,,,2.3125,2020,51.6432914733887,2020,,,,,,,,,,,,"31.0",2010,,,,,"Yes",1,2021,,,,,,,4.4,2021,,,,,0,"2020",0.981489578781902,2019,19.7956639935855,2019
862,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2019,85.33698756,"2015-2020",125,2017,"70.07","76.12","64.5","2014",0.146,2019,,,,,1.34407997131348,2017,88.077018737793,2017,76.87933,2017,70.55145,2017,,,,69.4048,2017,78.90328,2017,"22.8",2017,,,16.42,2019,"Yes",1,2021,,,,,9.82,2020,4.8,2021,,,,,0.102201522014579,"2020",53.2154787664137,2019,7.82583921584618,2019
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
732,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2699764,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,0,"2020",,,,
716,,,,,,,,,"64.444444444444443","64.444444444444443",46.3,2015,46.6,2015,0.88096445311245,2015,0.741933541621425,2015,0.129351574404753,2015,0.113181833140625,2015,81.2,2015,4.82,2019,86.13499155,"2015-2020",458,2017,"12.54991","11.11164","14.5169","2015",0.309,2019,"33.7",2019,34.9,2015,3.58728003501892,2018,52.4056701660156,2013,79.13399,2017,38.67941,2017,"1","The country is in the process of developing a national strategy for youth employment",2020,54.72848,2017,57.8425,2017,"44.8",2019,0.435606060606061,2020,33.96,2019,"Yes",1,2021,0.524344569288389,2020,0.202247191011236,2020,,,5.3,2021,0.157303370786517,2020,0.350943396226415,2020,0.000428149187667987,"2020",9.48989681357551,2019,9.74078356413262,2019
736,,,,,,,,,,,,,,,0.484825493171472,1989,,,0.280728376327769,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5372181475613,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,,,,,,,,,104.441728045602,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5219095179127,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1910421374608,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,,,,,,,,,,,,,,,,,,,,,,,,,20.371047035038,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0197059401096,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0062929266011,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8070633951772,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,15.029347428712,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9667536508423,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4822998460337,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6653709917673,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0197059401096,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8561953569528,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8897557349532,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0274214287848,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2408534534106,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3104139570396,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9246263432548,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3932200777774,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6883044021737,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3887248436756,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0310813219988,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,,,,,,,,,,,,,,,,,,,,,,,,,,,37.15712426734,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8192716609644,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7477335725182,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0346249908827,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7560867533808,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6898032712042,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,,,,,,,,,,,,,129.536947507361,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0444021360775,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,,,,,,,,111.057281393444,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2740786158634,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,,,,,,,,,,,,38.042355901027,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7831853813278,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0414295765568,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04428603247856,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0210257500215,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1054902062202,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0030316788938,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8597613831348,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1127198625157,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6555531488661,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0867293360182,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8423749448714,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81257898308118,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97431303600418,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"8.9",2019,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,2017,,,,,,,"28.1",2020,,,,,,,,,,,,,,,,,,"29.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2017,,,,,,,"8.4",2020,,,,,,,,,,,,,,,,,,"17.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"17.0",2019,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"17.1",2019,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"11.5",2019,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"12.1",2019,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,2017,,,,,,,"33.4",2020,,,,,,,,,,,,,,,,,,"18.2",2019,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2017,,,,,,,"22.1",2020,,,,,,,,,,,,,,,,,,"21.4",2019,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,2017,,,,,,,"36.5",2020,,,,,,,,,,,,,,,,,,"20.4",2019,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2017,,,,,,,"17.7",2020,,,,,,,,,,,,,,,,,,"26.4",2019,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2017,,,,,,,"17.6",2020,,,,,,,,,,,,,,,,,,"28.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0",2019,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2017,,,,,,,,,,,,,,,,,,,,,,,,,,"15.2",2019,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,2017,,,,,,,"26.3",2020,,,,,,,,,,,,,,,,,,"25.9",2019,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,2017,,,,,,,"23.7",2020,,,,,,,,,,,,,,,,,,"23.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,2017,,,,,,,"16.1",2020,,,,,,,,,,,,,,,,,,"16.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,2017,,,,,,,"28.4",2020,,,,,,,,,,,,,,,,,,"30.2",2019,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,2017,,,,,,,"34.0",2020,,,,,,,,,,,,,,,,,,"21.2",2019,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2017,,,,,,,"17.3",2020,,,,,,,,,,,,,,,,,,"30.8",2019,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,2017,,,,,,,"19.4",2020,,,,,,,,,,,,,,,,,,"22.3",2019,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18491,2017,92.94888,2017,,,,44.03154,2017,52.7429,2017,,,,,,,,,,,,,,,,,,,,,,,,5.52687805898821,2019,6.52540797554924,2019
